,lemma,liczba_wystapien,czestosc_wystapien,liczba_dzieci,czestosc_dzieci
386,chać,1,0.00025393600812595224,1,0.0011806375442739079
2244,piana,1,0.00025393600812595224,1,0.0011806375442739079
2245,pianka,1,0.00025393600812595224,1,0.0011806375442739079
388,chałupka,1,0.00025393600812595224,1,0.0011806375442739079
387,chał,1,0.00025393600812595224,1,0.0011806375442739079
2248,piaty,1,0.00025393600812595224,1,0.0011806375442739079
2250,piciupić,1,0.00025393600812595224,1,0.0011806375442739079
2251,pie,1,0.00025393600812595224,1,0.0011806375442739079
2397,poduszeczka,1,0.00025393600812595224,1,0.0011806375442739079
2400,poduśić,1,0.00025393600812595224,1,0.0011806375442739079
2161,pacz,1,0.00025393600812595224,1,0.0011806375442739079
2515,posłyć,1,0.00025393600812595224,1,0.0011806375442739079
2548,prawdziwy,1,0.00025393600812595224,1,0.0011806375442739079
308,brumka,1,0.00025393600812595224,1,0.0011806375442739079
2552,precelka,1,0.00025393600812595224,1,0.0011806375442739079
2555,prima,1,0.00025393600812595224,1,0.0011806375442739079
2556,problem,1,0.00025393600812595224,1,0.0011806375442739079
2557,program,1,0.00025393600812595224,1,0.0011806375442739079
2558,prosa,1,0.00025393600812595224,1,0.0011806375442739079
2561,prosz,1,0.00025393600812595224,1,0.0011806375442739079
2562,prosze,1,0.00025393600812595224,1,0.0011806375442739079
2563,prowadzić,1,0.00025393600812595224,1,0.0011806375442739079
2565,przebiec,1,0.00025393600812595224,1,0.0011806375442739079
2566,przebierać,1,0.00025393600812595224,1,0.0011806375442739079
2568,przebój,1,0.00025393600812595224,1,0.0011806375442739079
303,broi,1,0.00025393600812595224,1,0.0011806375442739079
2572,przedszk,1,0.00025393600812595224,1,0.0011806375442739079
2573,przedszkle,1,0.00025393600812595224,1,0.0011806375442739079
2574,przedszkolak,1,0.00025393600812595224,1,0.0011806375442739079
309,brumm,1,0.00025393600812595224,1,0.0011806375442739079
2545,prajsa,1,0.00025393600812595224,1,0.0011806375442739079
2544,pracymaj,1,0.00025393600812595224,1,0.0011806375442739079
2529,pozbierać,1,0.00025393600812595224,1,0.0011806375442739079
2520,potrzymać,1,0.00025393600812595224,1,0.0011806375442739079
2521,potworka,1,0.00025393600812595224,1,0.0011806375442739079
321,budowa,1,0.00025393600812595224,1,0.0011806375442739079
319,bubek,1,0.00025393600812595224,1,0.0011806375442739079
2526,powkładać,1,0.00025393600812595224,1,0.0011806375442739079
2527,powoli,1,0.00025393600812595224,1,0.0011806375442739079
2528,powstać,1,0.00025393600812595224,1,0.0011806375442739079
2531,pozwalać,1,0.00025393600812595224,1,0.0011806375442739079
310,brym,1,0.00025393600812595224,1,0.0011806375442739079
318,buba,1,0.00025393600812595224,1,0.0011806375442739079
2533,poćwiczyć,1,0.00025393600812595224,1,0.0011806375442739079
2534,połedzieć,1,0.00025393600812595224,1,0.0011806375442739079
2536,pościel,1,0.00025393600812595224,1,0.0011806375442739079
2537,pośpiem,1,0.00025393600812595224,1,0.0011806375442739079
2540,pożegnać,1,0.00025393600812595224,1,0.0011806375442739079
311,brzeg,1,0.00025393600812595224,1,0.0011806375442739079
2575,przedszkolauciekamy,1,0.00025393600812595224,1,0.0011806375442739079
2577,przedtem,1,0.00025393600812595224,1,0.0011806375442739079
2578,przedzkole,1,0.00025393600812595224,1,0.0011806375442739079
2621,pscółka,1,0.00025393600812595224,1,0.0011806375442739079
2613,przypilnować,1,0.00025393600812595224,1,0.0011806375442739079
2614,przypomnieć,1,0.00025393600812595224,1,0.0011806375442739079
2615,przysłać,1,0.00025393600812595224,1,0.0011806375442739079
2616,przytrzymać,1,0.00025393600812595224,1,0.0011806375442739079
292,brakować,1,0.00025393600812595224,1,0.0011806375442739079
2619,przód,1,0.00025393600812595224,1,0.0011806375442739079
2620,prąd,1,0.00025393600812595224,1,0.0011806375442739079
2622,pseckola,1,0.00025393600812595224,1,0.0011806375442739079
2608,przykład,1,0.00025393600812595224,1,0.0011806375442739079
2624,psi,1,0.00025393600812595224,1,0.0011806375442739079
2625,psieckój,1,0.00025393600812595224,1,0.0011806375442739079
2626,psiedśkol,1,0.00025393600812595224,1,0.0011806375442739079
2627,psieść,1,0.00025393600812595224,1,0.0011806375442739079
2630,psiu,1,0.00025393600812595224,1,0.0011806375442739079
2631,psiuć,1,0.00025393600812595224,1,0.0011806375442739079
2632,psiątać,1,0.00025393600812595224,1,0.0011806375442739079
2610,przymierać,1,0.00025393600812595224,1,0.0011806375442739079
2606,przykleć,1,0.00025393600812595224,1,0.0011806375442739079
2579,przedśkole,1,0.00025393600812595224,1,0.0011806375442739079
2589,przeszkoda,1,0.00025393600812595224,1,0.0011806375442739079
2580,przejeżdzać,1,0.00025393600812595224,1,0.0011806375442739079
2581,przejść,1,0.00025393600812595224,1,0.0011806375442739079
2582,przeklinać,1,0.00025393600812595224,1,0.0011806375442739079
300,brian,1,0.00025393600812595224,1,0.0011806375442739079
2584,przepyszny,1,0.00025393600812595224,1,0.0011806375442739079
2585,przestać,1,0.00025393600812595224,1,0.0011806375442739079
2587,przesunęć,1,0.00025393600812595224,1,0.0011806375442739079
2590,przetwór,1,0.00025393600812595224,1,0.0011806375442739079
295,branzoletka,1,0.00025393600812595224,1,0.0011806375442739079
2593,przeziębiony,1,0.00025393600812595224,1,0.0011806375442739079
2594,przy,1,0.00025393600812595224,1,0.0011806375442739079
2595,przychodzić,1,0.00025393600812595224,1,0.0011806375442739079
2596,przygotować,1,0.00025393600812595224,1,0.0011806375442739079
2599,przyjaciółką,1,0.00025393600812595224,1,0.0011806375442739079
297,bratek,1,0.00025393600812595224,1,0.0011806375442739079
2602,przyjemność,1,0.00025393600812595224,1,0.0011806375442739079
323,budowniczy,1,0.00025393600812595224,1,0.0011806375442739079
2514,posługiwać,1,0.00025393600812595224,1,0.0011806375442739079
2401,podwieczorek,1,0.00025393600812595224,1,0.0011806375442739079
324,budzić,1,0.00025393600812595224,1,0.0011806375442739079
2429,pokazywać,1,0.00025393600812595224,1,0.0011806375442739079
2430,pokochać,1,0.00025393600812595224,1,0.0011806375442739079
2432,pokroić,1,0.00025393600812595224,1,0.0011806375442739079
340,burza,1,0.00025393600812595224,1,0.0011806375442739079
2434,polar,1,0.00025393600812595224,1,0.0011806375442739079
2435,polać,1,0.00025393600812595224,1,0.0011806375442739079
2438,polepać,1,0.00025393600812595224,1,0.0011806375442739079
2439,polewać,1,0.00025393600812595224,1,0.0011806375442739079
2440,poleże,1,0.00025393600812595224,1,0.0011806375442739079
2441,poleżeć,1,0.00025393600812595224,1,0.0011806375442739079
337,bunić,1,0.00025393600812595224,1,0.0011806375442739079
2448,polubić,1,0.00025393600812595224,1,0.0011806375442739079
2449,poluzować,1,0.00025393600812595224,1,0.0011806375442739079
2450,pomadka,1,0.00025393600812595224,1,0.0011806375442739079
336,bumbum,1,0.00025393600812595224,1,0.0011806375442739079
333,bulgotka,1,0.00025393600812595224,1,0.0011806375442739079
2453,pomalutek,1,0.00025393600812595224,1,0.0011806375442739079
2428,pokazić,1,0.00025393600812595224,1,0.0011806375442739079
342,busieki,1,0.00025393600812595224,1,0.0011806375442739079
343,busiu,1,0.00025393600812595224,1,0.0011806375442739079
347,butla,1,0.00025393600812595224,1,0.0011806375442739079
2402,podwólko,1,0.00025393600812595224,1,0.0011806375442739079
351,buć,1,0.00025393600812595224,1,0.0011806375442739079
2404,podział,1,0.00025393600812595224,1,0.0011806375442739079
2405,podzielić,1,0.00025393600812595224,1,0.0011806375442739079
2407,podłączyć,1,0.00025393600812595224,1,0.0011806375442739079
2408,poedśkole,1,0.00025393600812595224,1,0.0011806375442739079
2409,pogadać,1,0.00025393600812595224,1,0.0011806375442739079
346,butka,1,0.00025393600812595224,1,0.0011806375442739079
2423,pojęcie,1,0.00025393600812595224,1,0.0011806375442739079
2412,pogłaskaj,1,0.00025393600812595224,1,0.0011806375442739079
2414,pohuśtać,1,0.00025393600812595224,1,0.0011806375442739079
2415,pojazd,1,0.00025393600812595224,1,0.0011806375442739079
2418,pojefać,1,0.00025393600812595224,1,0.0011806375442739079
2419,pojemnik,1,0.00025393600812595224,1,0.0011806375442739079
2420,pojeść,1,0.00025393600812595224,1,0.0011806375442739079
2422,pojeżdżyć,1,0.00025393600812595224,1,0.0011806375442739079
2454,pomarańcze,1,0.00025393600812595224,1,0.0011806375442739079
2456,pomasywać,1,0.00025393600812595224,1,0.0011806375442739079
2457,pomazać,1,0.00025393600812595224,1,0.0011806375442739079
2498,porządek,1,0.00025393600812595224,1,0.0011806375442739079
326,bujaczka,1,0.00025393600812595224,1,0.0011806375442739079
2491,poradzić,1,0.00025393600812595224,1,0.0011806375442739079
2492,poradziłać,1,0.00025393600812595224,1,0.0011806375442739079
2493,porobić,1,0.00025393600812595224,1,0.0011806375442739079
2494,porozdzielać,1,0.00025393600812595224,1,0.0011806375442739079
2496,porwać,1,0.00025393600812595224,1,0.0011806375442739079
2497,porysować,1,0.00025393600812595224,1,0.0011806375442739079
2499,posadzić,1,0.00025393600812595224,1,0.0011806375442739079
2485,popsiuć,1,0.00025393600812595224,1,0.0011806375442739079
2500,posedł,1,0.00025393600812595224,1,0.0011806375442739079
2502,posiukać,1,0.00025393600812595224,1,0.0011806375442739079
2504,poskładać,1,0.00025393600812595224,1,0.0011806375442739079
2505,posmalywać,1,0.00025393600812595224,1,0.0011806375442739079
2507,posmyrać,1,0.00025393600812595224,1,0.0011806375442739079
2508,posprzatać,1,0.00025393600812595224,1,0.0011806375442739079
2511,postrzątać,1,0.00025393600812595224,1,0.0011806375442739079
2486,popsować,1,0.00025393600812595224,1,0.0011806375442739079
327,bujawka,1,0.00025393600812595224,1,0.0011806375442739079
2459,pomidola,1,0.00025393600812595224,1,0.0011806375442739079
2472,pony,1,0.00025393600812595224,1,0.0011806375442739079
2462,pomidorka,1,0.00025393600812595224,1,0.0011806375442739079
2464,pompać,1,0.00025393600812595224,1,0.0011806375442739079
2465,pompować,1,0.00025393600812595224,1,0.0011806375442739079
332,bukiecik,1,0.00025393600812595224,1,0.0011806375442739079
2467,pomyś,1,0.00025393600812595224,1,0.0011806375442739079
2469,pomówić,1,0.00025393600812595224,1,0.0011806375442739079
2471,ponpon,1,0.00025393600812595224,1,0.0011806375442739079
2473,poobcinać,1,0.00025393600812595224,1,0.0011806375442739079
2482,popołudnie,1,0.00025393600812595224,1,0.0011806375442739079
2474,poodkurzać,1,0.00025393600812595224,1,0.0011806375442739079
328,bujawki,1,0.00025393600812595224,1,0.0011806375442739079
2477,popać,1,0.00025393600812595224,1,0.0011806375442739079
2478,popielnik,1,0.00025393600812595224,1,0.0011806375442739079
2479,popilnować,1,0.00025393600812595224,1,0.0011806375442739079
2480,poplos,1,0.00025393600812595224,1,0.0011806375442739079
2481,poposze,1,0.00025393600812595224,1,0.0011806375442739079
2162,paczka,1,0.00025393600812595224,1,0.0011806375442739079
2160,paciu,1,0.00025393600812595224,1,0.0011806375442739079
1710,maść,1,0.00025393600812595224,1,0.0011806375442739079
1830,mydełko,1,0.00025393600812595224,1,0.0011806375442739079
1858,nadia,1,0.00025393600812595224,1,0.0011806375442739079
1859,nadmuchać,1,0.00025393600812595224,1,0.0011806375442739079
1861,naduśić,1,0.00025393600812595224,1,0.0011806375442739079
1862,nagodzić,1,0.00025393600812595224,1,0.0011806375442739079
482,ciuchać,1,0.00025393600812595224,1,0.0011806375442739079
1869,naklejać,1,0.00025393600812595224,1,0.0011806375442739079
1871,nakruszyć,1,0.00025393600812595224,1,0.0011806375442739079
1872,nalewać,1,0.00025393600812595224,1,0.0011806375442739079
1873,naleśnik,1,0.00025393600812595224,1,0.0011806375442739079
1874,należeć,1,0.00025393600812595224,1,0.0011806375442739079
1876,nanie,1,0.00025393600812595224,1,0.0011806375442739079
1877,napalić,1,0.00025393600812595224,1,0.0011806375442739079
1878,napawiać,1,0.00025393600812595224,1,0.0011806375442739079
1879,napewno,1,0.00025393600812595224,1,0.0011806375442739079
480,citać,1,0.00025393600812595224,1,0.0011806375442739079
479,cita,1,0.00025393600812595224,1,0.0011806375442739079
1882,napraf,1,0.00025393600812595224,1,0.0011806375442739079
1857,nadciągać,1,0.00025393600812595224,1,0.0011806375442739079
1856,nadawać,1,0.00025393600812595224,1,0.0011806375442739079
486,ciukierka,1,0.00025393600812595224,1,0.0011806375442739079
491,ciężarówa,1,0.00025393600812595224,1,0.0011806375442739079
495,clifordy,1,0.00025393600812595224,1,0.0011806375442739079
1833,myjnia,1,0.00025393600812595224,1,0.0011806375442739079
1834,myju,1,0.00025393600812595224,1,0.0011806375442739079
1836,mynie,1,0.00025393600812595224,1,0.0011806375442739079
493,ciężki,1,0.00025393600812595224,1,0.0011806375442739079
1839,myszowy,1,0.00025393600812595224,1,0.0011806375442739079
492,ciężarówka,1,0.00025393600812595224,1,0.0011806375442739079
490,ciąć,1,0.00025393600812595224,1,0.0011806375442739079
487,ciuć,1,0.00025393600812595224,1,0.0011806375442739079
1844,mójić,1,0.00025393600812595224,1,0.0011806375442739079
1845,mót,1,0.00025393600812595224,1,0.0011806375442739079
1849,męczyć,1,0.00025393600812595224,1,0.0011806375442739079
1850,młody,1,0.00025393600812595224,1,0.0011806375442739079
1851,młot,1,0.00025393600812595224,1,0.0011806375442739079
1852,młotek,1,0.00025393600812595224,1,0.0011806375442739079
1853,młotka,1,0.00025393600812595224,1,0.0011806375442739079
478,cisza,1,0.00025393600812595224,1,0.0011806375442739079
1886,narazić,1,0.00025393600812595224,1,0.0011806375442739079
476,cipsy,1,0.00025393600812595224,1,0.0011806375442739079
1927,niechcący,1,0.00025393600812595224,1,0.0011806375442739079
1916,niam,1,0.00025393600812595224,1,0.0011806375442739079
1917,niamniać,1,0.00025393600812595224,1,0.0011806375442739079
469,ciesać,1,0.00025393600812595224,1,0.0011806375442739079
466,ciemność,1,0.00025393600812595224,1,0.0011806375442739079
1923,nieborak,1,0.00025393600812595224,1,0.0011806375442739079
464,ciem,1,0.00025393600812595224,1,0.0011806375442739079
1925,niechc,1,0.00025393600812595224,1,0.0011806375442739079
1928,nieczytelny,1,0.00025393600812595224,1,0.0011806375442739079
1914,nerw,1,0.00025393600812595224,1,0.0011806375442739079
462,ciebe,1,0.00025393600812595224,1,0.0011806375442739079
1932,niee,1,0.00025393600812595224,1,0.0011806375442739079
1933,niegrzecny,1,0.00025393600812595224,1,0.0011806375442739079
461,cicius,1,0.00025393600812595224,1,0.0011806375442739079
1935,niektóry,1,0.00025393600812595224,1,0.0011806375442739079
1936,niemiec,1,0.00025393600812595224,1,0.0011806375442739079
1937,niemiły,1,0.00025393600812595224,1,0.0011806375442739079
1915,niadanie,1,0.00025393600812595224,1,0.0011806375442739079
1912,nemo,1,0.00025393600812595224,1,0.0011806375442739079
1889,narzędzie,1,0.00025393600812595224,1,0.0011806375442739079
1898,natan,1,0.00025393600812595224,1,0.0011806375442739079
1890,nasikać,1,0.00025393600812595224,1,0.0011806375442739079
1892,nasypić,1,0.00025393600812595224,1,0.0011806375442739079
475,ciot,1,0.00025393600812595224,1,0.0011806375442739079
1894,naszykować,1,0.00025393600812595224,1,0.0011806375442739079
474,cios,1,0.00025393600812595224,1,0.0011806375442739079
1896,natalko,1,0.00025393600812595224,1,0.0011806375442739079
1897,natalt,1,0.00025393600812595224,1,0.0011806375442739079
1899,natychmiast,1,0.00025393600812595224,1,0.0011806375442739079
1911,nelą,1,0.00025393600812595224,1,0.0011806375442739079
1900,nauczycielka,1,0.00025393600812595224,1,0.0011806375442739079
1903,nawet,1,0.00025393600812595224,1,0.0011806375442739079
471,cika,1,0.00025393600812595224,1,0.0011806375442739079
1906,naładować,1,0.00025393600812595224,1,0.0011806375442739079
1908,ne,1,0.00025393600812595224,1,0.0011806375442739079
1909,nektar,1,0.00025393600812595224,1,0.0011806375442739079
1910,nel,1,0.00025393600812595224,1,0.0011806375442739079
1831,mydło,1,0.00025393600812595224,1,0.0011806375442739079
497,coc,1,0.00025393600812595224,1,0.0011806375442739079
1940,niepotrzebnie,1,0.00025393600812595224,1,0.0011806375442739079
498,cofać,1,0.00025393600812595224,1,0.0011806375442739079
514,cydać,1,0.00025393600812595224,1,0.0011806375442739079
1739,mieścić,1,0.00025393600812595224,1,0.0011806375442739079
1740,mieśko,1,0.00025393600812595224,1,0.0011806375442739079
1743,mikrofalówka,1,0.00025393600812595224,1,0.0011806375442739079
1744,mikrofon,1,0.00025393600812595224,1,0.0011806375442739079
1745,miksel,1,0.00025393600812595224,1,0.0011806375442739079
1746,mikser,1,0.00025393600812595224,1,0.0011806375442739079
1748,mikstura,1,0.00025393600812595224,1,0.0011806375442739079
1749,mikuka,1,0.00025393600812595224,1,0.0011806375442739079
1751,mila,1,0.00025393600812595224,1,0.0011806375442739079
1752,milena,1,0.00025393600812595224,1,0.0011806375442739079
1756,mimo,1,0.00025393600812595224,1,0.0011806375442739079
1760,minik,1,0.00025393600812595224,1,0.0011806375442739079
1761,minno,1,0.00025393600812595224,1,0.0011806375442739079
511,cukić,1,0.00025393600812595224,1,0.0011806375442739079
1764,miseczka,1,0.00025393600812595224,1,0.0011806375442739079
1766,misiusie,1,0.00025393600812595224,1,0.0011806375442739079
515,cyferka,1,0.00025393600812595224,1,0.0011806375442739079
1734,mierdzić,1,0.00025393600812595224,1,0.0011806375442739079
1732,miecz,1,0.00025393600812595224,1,0.0011806375442739079
1720,mercedes,1,0.00025393600812595224,1,0.0011806375442739079
1711,mcdonalda,1,0.00025393600812595224,1,0.0011806375442739079
1713,mebelka,1,0.00025393600812595224,1,0.0011806375442739079
1715,mecz,1,0.00025393600812595224,1,0.0011806375442739079
1716,mejsko,1,0.00025393600812595224,1,0.0011806375442739079
1717,mel,1,0.00025393600812595224,1,0.0011806375442739079
