,lemma_18_20m,liczba_wystapien_18_20m,czestosc_wystapien_18_20m,liczba_dzieci_18_20m,czestosc_dzieci_18_20m,lemma_21_23m,liczba_wystapien_21_23m,czestosc_wystapien_21_23m,liczba_dzieci_21_23m,czestosc_dzieci_21_23m,lemma_24_26m,liczba_wystapien_24_26m,czestosc_wystapien_24_26m,liczba_dzieci_24_26m,czestosc_dzieci_24_26m,lemma_27_29m,liczba_wystapien_27_29m,czestosc_wystapien_27_29m,liczba_dzieci_27_29m,czestosc_dzieci_27_29m,lemma_30_32m,liczba_wystapien_30_32m,czestosc_wystapien_30_32m,liczba_dzieci_30_32m,czestosc_dzieci_30_32m,lemma_33_40m,liczba_wystapien_33_40m,czestosc_wystapien_33_40m,liczba_dzieci_33_40m,czestosc_dzieci_33_40m
212,ręka,2.0,0.0028735632183908046,1.0,0.00510204081632653,mika,4.0,0.003129890453834116,2.0,0.007722007722007722,drzwi,6.0,0.003186404673393521,6.0,0.018072289156626505,adaś,7.0,0.003586065573770492,3.0,0.008849557522123894,dzidzie,9.0,0.003923278116826504,6.0,0.015665796344647518,przeczytać,12,0.004261363636363636,12,0.02434077079107505
213,opa,2.0,0.0028735632183908046,2.0,0.01020408163265306,ciem,4.0,0.003129890453834116,2.0,0.007722007722007722,noga,6.0,0.003186404673393521,4.0,0.012048192771084338,dada,7.0,0.003586065573770492,5.0,0.014749262536873156,wrócić,9.0,0.003923278116826504,8.0,0.020887728459530026,fajny,12,0.004261363636363636,10,0.02028397565922921
214,lalka,2.0,0.0028735632183908046,1.0,0.00510204081632653,jak,4.0,0.003129890453834116,3.0,0.011583011583011582,przynieść,6.0,0.003186404673393521,6.0,0.018072289156626505,muzyka,7.0,0.003586065573770492,5.0,0.014749262536873156,lal,9.0,0.003923278116826504,9.0,0.02349869451697128,pole,12,0.004261363636363636,12,0.02434077079107505
215,pe,2.0,0.0028735632183908046,1.0,0.00510204081632653,chlebka,4.0,0.003129890453834116,3.0,0.011583011583011582,mima,6.0,0.003186404673393521,3.0,0.009036144578313253,prezent,7.0,0.003586065573770492,7.0,0.02064896755162242,czekać,9.0,0.003923278116826504,9.0,0.02349869451697128,razem,12,0.004261363636363636,12,0.02434077079107505
216,wózek,2.0,0.0028735632183908046,1.0,0.00510204081632653,mamuć,4.0,0.003129890453834116,1.0,0.003861003861003861,śpiewać,6.0,0.003186404673393521,6.0,0.018072289156626505,dzwonić,7.0,0.003586065573770492,7.0,0.02064896755162242,kanapka,9.0,0.003923278116826504,8.0,0.020887728459530026,samolot,11,0.00390625,10,0.02028397565922921
217,buk,2.0,0.0028735632183908046,1.0,0.00510204081632653,ale,4.0,0.003129890453834116,3.0,0.011583011583011582,rok,6.0,0.003186404673393521,5.0,0.015060240963855422,obudzić,7.0,0.003586065573770492,6.0,0.017699115044247787,dobry,8.0,0.0034873583260680036,7.0,0.018276762402088774,dwa,11,0.00390625,9,0.018255578093306288
218,wująć,2.0,0.0028735632183908046,1.0,0.00510204081632653,lizak,4.0,0.003129890453834116,4.0,0.015444015444015444,jaki,6.0,0.003186404673393521,5.0,0.015060240963855422,zoo,7.0,0.003586065573770492,6.0,0.017699115044247787,stać,8.0,0.0034873583260680036,7.0,0.018276762402088774,włos,11,0.00390625,10,0.02028397565922921
219,niedźwiedź,2.0,0.0028735632183908046,1.0,0.00510204081632653,klocek,4.0,0.003129890453834116,4.0,0.015444015444015444,marysie,6.0,0.003186404673393521,3.0,0.009036144578313253,żeby,7.0,0.003586065573770492,4.0,0.011799410029498525,jajo,8.0,0.0034873583260680036,6.0,0.015665796344647518,ubrać,11,0.00390625,11,0.02231237322515213
220,woda,2.0,0.0028735632183908046,2.0,0.01020408163265306,szybko,4.0,0.003129890453834116,3.0,0.011583011583011582,lizak,6.0,0.003186404673393521,5.0,0.015060240963855422,samolot,7.0,0.003586065573770492,6.0,0.017699115044247787,deszcz,8.0,0.0034873583260680036,6.0,0.015665796344647518,noga,11,0.00390625,10,0.02028397565922921
221,amięt,2.0,0.0028735632183908046,1.0,0.00510204081632653,rączka,4.0,0.003129890453834116,4.0,0.015444015444015444,soczek,6.0,0.003186404673393521,6.0,0.018072289156626505,oddać,7.0,0.003586065573770492,7.0,0.02064896755162242,cześć,8.0,0.0034873583260680036,5.0,0.013054830287206266,baj,11,0.00390625,7,0.014198782961460446
222,słoneczko,2.0,0.0028735632183908046,1.0,0.00510204081632653,lał,4.0,0.003129890453834116,4.0,0.015444015444015444,dół,6.0,0.003186404673393521,6.0,0.018072289156626505,pływać,6.0,0.0030737704918032786,4.0,0.011799410029498525,siedzieć,8.0,0.0034873583260680036,7.0,0.018276762402088774,nasz,11,0.00390625,10,0.02028397565922921
223,cacyć,2.0,0.0028735632183908046,2.0,0.01020408163265306,inny,4.0,0.003129890453834116,4.0,0.015444015444015444,hauł,6.0,0.003186404673393521,3.0,0.009036144578313253,dobry,6.0,0.0030737704918032786,4.0,0.011799410029498525,jasio,8.0,0.0034873583260680036,3.0,0.007832898172323759,zostać,11,0.00390625,9,0.018255578093306288
224,ce,2.0,0.0028735632183908046,2.0,0.01020408163265306,ałać,4.0,0.003129890453834116,3.0,0.011583011583011582,buba,6.0,0.003186404673393521,3.0,0.009036144578313253,kanapka,6.0,0.0030737704918032786,5.0,0.014749262536873156,chyba,8.0,0.0034873583260680036,7.0,0.018276762402088774,cały,11,0.00390625,10,0.02028397565922921
225,papiadni,2.0,0.0028735632183908046,1.0,0.00510204081632653,ała,4.0,0.003129890453834116,4.0,0.015444015444015444,ząb,6.0,0.003186404673393521,6.0,0.018072289156626505,dziękować,6.0,0.0030737704918032786,4.0,0.011799410029498525,żłobko,8.0,0.0034873583260680036,7.0,0.018276762402088774,zmęczony,11,0.00390625,11,0.02231237322515213
226,cho,2.0,0.0028735632183908046,1.0,0.00510204081632653,tan,4.0,0.003129890453834116,2.0,0.007722007722007722,dobry,6.0,0.003186404673393521,6.0,0.018072289156626505,chory,6.0,0.0030737704918032786,6.0,0.017699115044247787,bajeczka,8.0,0.0034873583260680036,8.0,0.020887728459530026,pies,11,0.00390625,9,0.018255578093306288
227,niać,2.0,0.0028735632183908046,1.0,0.00510204081632653,ciach,4.0,0.003129890453834116,1.0,0.003861003861003861,ania,6.0,0.003186404673393521,3.0,0.009036144578313253,niegrzeczny,6.0,0.0030737704918032786,4.0,0.011799410029498525,wczoraj,8.0,0.0034873583260680036,7.0,0.018276762402088774,kredka,11,0.00390625,11,0.02231237322515213
228,odźić,2.0,0.0028735632183908046,2.0,0.01020408163265306,usiąść,4.0,0.003129890453834116,1.0,0.003861003861003861,siasio,6.0,0.003186404673393521,1.0,0.0030120481927710845,głowa,6.0,0.0030737704918032786,6.0,0.017699115044247787,że,8.0,0.0034873583260680036,7.0,0.018276762402088774,deszcz,11,0.00390625,11,0.02231237322515213
229,ula,2.0,0.0028735632183908046,1.0,0.00510204081632653,dzisiaj,4.0,0.003129890453834116,4.0,0.015444015444015444,niunie,6.0,0.003186404673393521,2.0,0.006024096385542169,soczek,6.0,0.0030737704918032786,6.0,0.017699115044247787,śniadanko,8.0,0.0034873583260680036,8.0,0.020887728459530026,przytulić,11,0.00390625,9,0.018255578093306288
230,chrupka,2.0,0.0028735632183908046,1.0,0.00510204081632653,widzieć,4.0,0.003129890453834116,3.0,0.011583011583011582,niunieć,6.0,0.003186404673393521,4.0,0.012048192771084338,mati,6.0,0.0030737704918032786,2.0,0.0058997050147492625,książeczka,8.0,0.0034873583260680036,8.0,0.020887728459530026,tosia,11,0.00390625,3,0.006085192697768763
231,alek,2.0,0.0028735632183908046,1.0,0.00510204081632653,pociąg,4.0,0.003129890453834116,3.0,0.011583011583011582,wiedzieć,6.0,0.003186404673393521,6.0,0.018072289156626505,inny,6.0,0.0030737704918032786,5.0,0.014749262536873156,lecieć,8.0,0.0034873583260680036,8.0,0.020887728459530026,kaszka,11,0.00390625,9,0.018255578093306288
232,niania,2.0,0.0028735632183908046,2.0,0.01020408163265306,piś,4.0,0.003129890453834116,3.0,0.011583011583011582,powiedzieć,6.0,0.003186404673393521,5.0,0.015060240963855422,powiedzieć,6.0,0.0030737704918032786,6.0,0.017699115044247787,guma,8.0,0.0034873583260680036,4.0,0.010443864229765013,sprzątać,11,0.00390625,10,0.02028397565922921
233,cici,2.0,0.0028735632183908046,2.0,0.01020408163265306,umyć,4.0,0.003129890453834116,3.0,0.011583011583011582,iza,6.0,0.003186404673393521,3.0,0.009036144578313253,ijć,6.0,0.0030737704918032786,2.0,0.0058997050147492625,zuzień,8.0,0.0034873583260680036,5.0,0.013054830287206266,koparka,11,0.00390625,9,0.018255578093306288
234,ałał,2.0,0.0028735632183908046,1.0,0.00510204081632653,chować,4.0,0.003129890453834116,3.0,0.011583011583011582,woda,5.0,0.0026553372278279343,5.0,0.015060240963855422,nowy,6.0,0.0030737704918032786,6.0,0.017699115044247787,zupka,8.0,0.0034873583260680036,8.0,0.020887728459530026,patrzyć,10,0.0035511363636363635,8,0.016227180527383367
235,pani,2.0,0.0028735632183908046,2.0,0.01020408163265306,fran,3.0,0.002347417840375587,1.0,0.003861003861003861,czekoladka,5.0,0.0026553372278279343,3.0,0.009036144578313253,siedzieć,6.0,0.0030737704918032786,4.0,0.011799410029498525,ania,8.0,0.0034873583260680036,4.0,0.010443864229765013,chrupka,10,0.0035511363636363635,9,0.018255578093306288
236,buda,2.0,0.0028735632183908046,2.0,0.01020408163265306,ena,3.0,0.002347417840375587,2.0,0.007722007722007722,drugi,5.0,0.0026553372278279343,4.0,0.012048192771084338,ręka,6.0,0.0030737704918032786,6.0,0.017699115044247787,autobus,8.0,0.0034873583260680036,8.0,0.020887728459530026,wczoraj,10,0.0035511363636363635,9,0.018255578093306288
237,buba,2.0,0.0028735632183908046,1.0,0.00510204081632653,tomek,3.0,0.002347417840375587,2.0,0.007722007722007722,motor,5.0,0.0026553372278279343,3.0,0.009036144578313253,czekać,6.0,0.0030737704918032786,6.0,0.017699115044247787,malować,8.0,0.0034873583260680036,6.0,0.015665796344647518,spaść,10,0.0035511363636363635,9,0.018255578093306288
238,bardo,2.0,0.0028735632183908046,1.0,0.00510204081632653,marka,3.0,0.002347417840375587,1.0,0.003861003861003861,czapa,5.0,0.0026553372278279343,3.0,0.009036144578313253,czekolada,6.0,0.0030737704918032786,5.0,0.014749262536873156,komputer,8.0,0.0034873583260680036,7.0,0.018276762402088774,piosenka,10,0.0035511363636363635,10,0.02028397565922921
239,babić,2.0,0.0028735632183908046,1.0,0.00510204081632653,schować,3.0,0.002347417840375587,3.0,0.011583011583011582,asia,5.0,0.0026553372278279343,3.0,0.009036144578313253,cześć,6.0,0.0030737704918032786,5.0,0.014749262536873156,pieska,8.0,0.0034873583260680036,7.0,0.018276762402088774,basen,10,0.0035511363636363635,10,0.02028397565922921
240,babko,2.0,0.0028735632183908046,1.0,0.00510204081632653,staś,3.0,0.002347417840375587,1.0,0.003861003861003861,baja,5.0,0.0026553372278279343,5.0,0.015060240963855422,padać,6.0,0.0030737704918032786,6.0,0.017699115044247787,spodnie,8.0,0.0034873583260680036,6.0,0.015665796344647518,poukładać,10,0.0035511363636363635,8,0.016227180527383367
241,pac,2.0,0.0028735632183908046,2.0,0.01020408163265306,my,3.0,0.002347417840375587,2.0,0.007722007722007722,wszystko,5.0,0.0026553372278279343,5.0,0.015060240963855422,książka,6.0,0.0030737704918032786,5.0,0.014749262536873156,myj,8.0,0.0034873583260680036,7.0,0.018276762402088774,zaraz,10,0.0035511363636363635,9,0.018255578093306288
242,pacer,2.0,0.0028735632183908046,2.0,0.01020408163265306,ka,3.0,0.002347417840375587,2.0,0.007722007722007722,wziąć,5.0,0.0026553372278279343,5.0,0.015060240963855422,komputer,6.0,0.0030737704918032786,5.0,0.014749262536873156,bum,8.0,0.0034873583260680036,7.0,0.018276762402088774,natalka,10,0.0035511363636363635,5,0.010141987829614604
243,paci,2.0,0.0028735632183908046,2.0,0.01020408163265306,rybka,3.0,0.002347417840375587,1.0,0.003861003861003861,ciemno,5.0,0.0026553372278279343,5.0,0.015060240963855422,koparka,6.0,0.0030737704918032786,5.0,0.014749262536873156,góra,7.0,0.003051438535309503,7.0,0.018276762402088774,daleko,10,0.0035511363636363635,9,0.018255578093306288
244,bajka,2.0,0.0028735632183908046,1.0,0.00510204081632653,bak,3.0,0.002347417840375587,2.0,0.007722007722007722,ani,5.0,0.0026553372278279343,4.0,0.012048192771084338,Zosia,6.0,0.0030737704918032786,3.0,0.008849557522123894,garaż,7.0,0.003051438535309503,7.0,0.018276762402088774,nic,10,0.0035511363636363635,10,0.02028397565922921
245,zuzień,2.0,0.0028735632183908046,1.0,0.00510204081632653,założyć,3.0,0.002347417840375587,3.0,0.011583011583011582,kupka,5.0,0.0026553372278279343,5.0,0.015060240963855422,basen,6.0,0.0030737704918032786,6.0,0.017699115044247787,michał,7.0,0.003051438535309503,3.0,0.007832898172323759,niunia,10,0.0035511363636363635,7,0.014198782961460446
246,obiad,2.0,0.0028735632183908046,1.0,0.00510204081632653,stanąć,3.0,0.002347417840375587,3.0,0.011583011583011582,noc,5.0,0.0026553372278279343,5.0,0.015060240963855422,aaa,6.0,0.0030737704918032786,5.0,0.014749262536873156,razem,7.0,0.003051438535309503,4.0,0.010443864229765013,rysować,10,0.0035511363636363635,10,0.02028397565922921
247,zjeżdżalnia,2.0,0.0028735632183908046,1.0,0.00510204081632653,musieć,3.0,0.002347417840375587,2.0,0.007722007722007722,ubikacja,5.0,0.0026553372278279343,3.0,0.009036144578313253,tan,6.0,0.0030737704918032786,3.0,0.008849557522123894,układać,7.0,0.003051438535309503,5.0,0.013054830287206266,rowerek,10,0.0035511363636363635,10,0.02028397565922921
248,ymo,2.0,0.0028735632183908046,1.0,0.00510204081632653,gonić,3.0,0.002347417840375587,3.0,0.011583011583011582,brać,5.0,0.0026553372278279343,4.0,0.012048192771084338,ubrać,6.0,0.0030737704918032786,6.0,0.017699115044247787,książka,7.0,0.003051438535309503,7.0,0.018276762402088774,dziewczynka,10,0.0035511363636363635,9,0.018255578093306288
249,basia,2.0,0.0028735632183908046,1.0,0.00510204081632653,szukać,3.0,0.002347417840375587,2.0,0.007722007722007722,basen,5.0,0.0026553372278279343,5.0,0.015060240963855422,zmęczyć,6.0,0.0030737704918032786,5.0,0.014749262536873156,koło,7.0,0.003051438535309503,4.0,0.010443864229765013,rower,10,0.0035511363636363635,8,0.016227180527383367
250,ój,2.0,0.0028735632183908046,1.0,0.00510204081632653,kopar,3.0,0.002347417840375587,2.0,0.007722007722007722,może,5.0,0.0026553372278279343,3.0,0.009036144578313253,konik,6.0,0.0030737704918032786,6.0,0.017699115044247787,samochodzik,7.0,0.003051438535309503,7.0,0.018276762402088774,siedzieć,10,0.0035511363636363635,8,0.016227180527383367
251,zemmyć,2.0,0.0028735632183908046,1.0,0.00510204081632653,martus,3.0,0.002347417840375587,1.0,0.003861003861003861,poczytać,5.0,0.0026553372278279343,5.0,0.015060240963855422,ubierać,6.0,0.0030737704918032786,6.0,0.017699115044247787,puzzła,7.0,0.003051438535309503,6.0,0.015665796344647518,park,10,0.0035511363636363635,9,0.018255578093306288
252,bim,2.0,0.0028735632183908046,2.0,0.01020408163265306,telewizor,3.0,0.002347417840375587,2.0,0.007722007722007722,ładnie,5.0,0.0026553372278279343,4.0,0.012048192771084338,lecieć,6.0,0.0030737704918032786,6.0,0.017699115044247787,wyglądać,7.0,0.003051438535309503,5.0,0.013054830287206266,popatrzeć,10,0.0035511363636363635,9,0.018255578093306288
253,zegar,2.0,0.0028735632183908046,1.0,0.00510204081632653,zdjąć,3.0,0.002347417840375587,2.0,0.007722007722007722,dziś,5.0,0.0026553372278279343,5.0,0.015060240963855422,tola,6.0,0.0030737704918032786,1.0,0.0029498525073746312,patrzeć,7.0,0.003051438535309503,6.0,0.015665796344647518,brat,10,0.0035511363636363635,6,0.012170385395537525
254,bić,2.0,0.0028735632183908046,1.0,0.00510204081632653,dzidziuś,3.0,0.002347417840375587,2.0,0.007722007722007722,śniadanko,5.0,0.0026553372278279343,5.0,0.015060240963855422,wuj,6.0,0.0030737704918032786,5.0,0.014749262536873156,dół,7.0,0.003051438535309503,7.0,0.018276762402088774,kuba,10,0.0035511363636363635,9,0.018255578093306288
255,ninuść,2.0,0.0028735632183908046,1.0,0.00510204081632653,nu,3.0,0.002347417840375587,1.0,0.003861003861003861,kubuś,5.0,0.0026553372278279343,4.0,0.012048192771084338,bajeczka,6.0,0.0030737704918032786,5.0,0.014749262536873156,zapalić,7.0,0.003051438535309503,7.0,0.018276762402088774,trzeba,10,0.0035511363636363635,8,0.016227180527383367
256,bruma,2.0,0.0028735632183908046,1.0,0.00510204081632653,koko,3.0,0.002347417840375587,2.0,0.007722007722007722,rybka,5.0,0.0026553372278279343,4.0,0.012048192771084338,zaraz,6.0,0.0030737704918032786,5.0,0.014749262536873156,marchewka,7.0,0.003051438535309503,5.0,0.013054830287206266,zły,10,0.0035511363636363635,10,0.02028397565922921
257,ucietaj,2.0,0.0028735632183908046,1.0,0.00510204081632653,biegać,3.0,0.002347417840375587,3.0,0.011583011583011582,kolacja,5.0,0.0026553372278279343,5.0,0.015060240963855422,zepsuć,6.0,0.0030737704918032786,5.0,0.014749262536873156,mamuś,7.0,0.003051438535309503,4.0,0.010443864229765013,kubuś,10,0.0035511363636363635,9,0.018255578093306288
258,babis,2.0,0.0028735632183908046,1.0,0.00510204081632653,gol,3.0,0.002347417840375587,2.0,0.007722007722007722,pracować,5.0,0.0026553372278279343,5.0,0.015060240963855422,alo,5.0,0.0025614754098360654,4.0,0.011799410029498525,las,7.0,0.003051438535309503,7.0,0.018276762402088774,książka,10,0.0035511363636363635,9,0.018255578093306288
259,napisać,2.0,0.0028735632183908046,1.0,0.00510204081632653,ręka,3.0,0.002347417840375587,3.0,0.011583011583011582,budzić,5.0,0.0026553372278279343,2.0,0.006024096385542169,zimno,5.0,0.0025614754098360654,4.0,0.011799410029498525,odź,7.0,0.003051438535309503,4.0,0.010443864229765013,łóżko,10,0.0035511363636363635,10,0.02028397565922921
260,tit,2.0,0.0028735632183908046,1.0,0.00510204081632653,bebe,3.0,0.002347417840375587,2.0,0.007722007722007722,budować,5.0,0.0026553372278279343,5.0,0.015060240963855422,domek,5.0,0.0025614754098360654,5.0,0.014749262536873156,halo,7.0,0.003051438535309503,7.0,0.018276762402088774,świnka,10,0.0035511363636363635,6,0.012170385395537525
261,nana,2.0,0.0028735632183908046,2.0,0.01020408163265306,oluś,3.0,0.002347417840375587,1.0,0.003861003861003861,kotek,5.0,0.0026553372278279343,5.0,0.015060240963855422,kaszka,5.0,0.0025614754098360654,2.0,0.0058997050147492625,kotek,7.0,0.003051438535309503,7.0,0.018276762402088774,wstać,9,0.0031960227272727275,8,0.016227180527383367
262,dyda,2.0,0.0028735632183908046,2.0,0.01020408163265306,albo,3.0,0.002347417840375587,2.0,0.007722007722007722,bić,5.0,0.0026553372278279343,5.0,0.015060240963855422,puść,5.0,0.0025614754098360654,5.0,0.014749262536873156,wy,7.0,0.003051438535309503,3.0,0.007832898172323759,rok,9,0.0031960227272727275,6,0.012170385395537525
263,dydu,2.0,0.0028735632183908046,1.0,0.00510204081632653,bluza,3.0,0.002347417840375587,3.0,0.011583011583011582,podawać,5.0,0.0026553372278279343,5.0,0.015060240963855422,późno,5.0,0.0025614754098360654,4.0,0.011799410029498525,pokazać,7.0,0.003051438535309503,5.0,0.013054830287206266,ładnie,9,0.0031960227272727275,9,0.018255578093306288
264,ter,2.0,0.0028735632183908046,1.0,0.00510204081632653,mamuś,3.0,0.002347417840375587,2.0,0.007722007722007722,działać,5.0,0.0026553372278279343,4.0,0.012048192771084338,mniać,5.0,0.0025614754098360654,4.0,0.011799410029498525,podwórko,7.0,0.003051438535309503,6.0,0.015665796344647518,wyspać,9,0.0031960227272727275,9,0.018255578093306288
265,muć,2.0,0.0028735632183908046,1.0,0.00510204081632653,dynia,3.0,0.002347417840375587,2.0,0.007722007722007722,jeździć,5.0,0.0026553372278279343,3.0,0.009036144578313253,bois,5.0,0.0025614754098360654,1.0,0.0029498525073746312,dziadziuś,7.0,0.003051438535309503,6.0,0.015665796344647518,pyszny,9,0.0031960227272727275,9,0.018255578093306288
266,dziadzio,2.0,0.0028735632183908046,1.0,0.00510204081632653,tie,3.0,0.002347417840375587,3.0,0.011583011583011582,dziadzio,5.0,0.0026553372278279343,5.0,0.015060240963855422,deszcz,5.0,0.0025614754098360654,5.0,0.014749262536873156,słoneczko,7.0,0.003051438535309503,6.0,0.015665796344647518,słuchać,9,0.0031960227272727275,7,0.014198782961460446
267,dzie,2.0,0.0028735632183908046,2.0,0.01020408163265306,dzik,3.0,0.002347417840375587,2.0,0.007722007722007722,samolot,5.0,0.0026553372278279343,4.0,0.012048192771084338,znaleźć,5.0,0.0025614754098360654,3.0,0.008849557522123894,daleko,7.0,0.003051438535309503,6.0,0.015665796344647518,chłopak,9,0.0031960227272727275,6,0.012170385395537525
268,musieć,2.0,0.0028735632183908046,2.0,0.01020408163265306,Ag,3.0,0.002347417840375587,1.0,0.003861003861003861,garaż,5.0,0.0026553372278279343,5.0,0.015060240963855422,idem,5.0,0.0025614754098360654,1.0,0.0029498525073746312,drugi,7.0,0.003051438535309503,6.0,0.015665796344647518,pieska,9,0.0031960227272727275,9,0.018255578093306288
